"No.","Time","Source","Destination","Protocol","Length","Info","HID Data"
"13421","51.717951","3.1.1","host","USB","35","URB_INTERRUPT in","00005b4f9d420000"
"13423","51.736942","3.1.1","host","USB","35","URB_INTERRUPT in","00005b4fc1420000"
"13425","51.747956","3.1.1","host","USB","35","URB_INTERRUPT in","00006f4fc1420000"
"13427","51.749947","3.1.1","host","USB","35","URB_INTERRUPT in","00006f4fe5420000"
"13429","51.778228","3.1.1","host","USB","35","URB_INTERRUPT in","0000824fe5420000"
"13431","51.812018","3.1.1","host","USB","35","URB_INTERRUPT in","0000824f0a430000"
"13433","51.813948","3.1.1","host","USB","35","URB_INTERRUPT in","0000964f0a430000"
"13435","51.824114","3.1.1","host","USB","35","URB_INTERRUPT in","0000964f2e430000"
"13437","51.825033","3.1.1","host","USB","35","URB_INTERRUPT in","0000bc4f2e430000"
"13439","51.837474","3.1.1","host","USB","35","URB_INTERRUPT in","0000d04f2e430000"
"13441","51.842968","3.1.1","host","USB","35","URB_INTERRUPT in","0000e34f2e430000"
"13443","51.854636","3.1.1","host","USB","35","URB_INTERRUPT in","0000e34f52430000"
"13445","51.856895","3.1.1","host","USB","35","URB_INTERRUPT in","0000f74f52430000"
"13447","51.856947","3.1.1","host","USB","35","URB_INTERRUPT in","00000a5052430000"
"13449","51.861981","3.1.1","host","USB","35","URB_INTERRUPT in","00001e5052430000"
"13451","51.865923","3.1.1","host","USB","35","URB_INTERRUPT in","00001e5076430000"
"13453","51.868929","3.1.1","host","USB","35","URB_INTERRUPT in","0000315076430000"
"13455","51.873932","3.1.1","host","USB","35","URB_INTERRUPT in","0000455076430000"
"13457","51.882945","3.1.1","host","USB","35","URB_INTERRUPT in","0000585076430000"
"13459","51.889074","3.1.1","host","USB","35","URB_INTERRUPT in","00006c5076430000"
"13461","51.894929","3.1.1","host","USB","35","URB_INTERRUPT in","00007f5076430000"
"13463","51.904995","3.1.1","host","USB","35","URB_INTERRUPT in","0000935076430000"
"13465","51.915458","3.1.1","host","USB","35","URB_INTERRUPT in","000093509b430000"
"13467","51.917937","3.1.1","host","USB","35","URB_INTERRUPT in","0000ba509b430000"
"13469","51.923904","3.1.1","host","USB","35","URB_INTERRUPT in","0000cd509b430000"
"13471","51.931906","3.1.1","host","USB","35","URB_INTERRUPT in","0000e1509b430000"
"13473","51.942930","3.1.1","host","USB","35","URB_INTERRUPT in","0000f4509b430000"
"13475","51.949930","3.1.1","host","USB","35","URB_INTERRUPT in","000007519b430000"
"13477","51.961905","3.1.1","host","USB","35","URB_INTERRUPT in","00001b519b430000"
"13479","51.970900","3.1.1","host","USB","35","URB_INTERRUPT in","00002e519b430000"
"13483","52.142344","3.1.1","host","USB","35","URB_INTERRUPT in","00002e519b430000"
"13485","52.152997","3.1.1","host","USB","35","URB_INTERRUPT in","000042519b430000"
"13487","52.155911","3.1.1","host","USB","35","URB_INTERRUPT in","0000425176430000"
"13489","52.163909","3.1.1","host","USB","35","URB_INTERRUPT in","0000425152430000"
"13491","52.165947","3.1.1","host","USB","35","URB_INTERRUPT in","0000555152430000"
"13493","52.178086","3.1.1","host","USB","35","URB_INTERRUPT in","000055512e430000"
"13495","52.178906","3.1.1","host","USB","35","URB_INTERRUPT in","000069512e430000"
"13497","52.187923","3.1.1","host","USB","35","URB_INTERRUPT in","000069510a430000"
"13499","52.189903","3.1.1","host","USB","35","URB_INTERRUPT in","00007c510a430000"
"13501","52.205925","3.1.1","host","USB","35","URB_INTERRUPT in","00007c51e5420000"
"13503","52.209946","3.1.1","host","USB","35","URB_INTERRUPT in","00009051e5420000"
"13505","52.215931","3.1.1","host","USB","35","URB_INTERRUPT in","00009051c1420000"
"13507","52.225926","3.1.1","host","USB","35","URB_INTERRUPT in","0000a351c1420000"
"13509","52.228926","3.1.1","host","USB","35","URB_INTERRUPT in","0000a3519d420000"
"13511","52.236903","3.1.1","host","USB","35","URB_INTERRUPT in","0000a35179420000"
"13513","52.243271","3.1.1","host","USB","35","URB_INTERRUPT in","0000a35154420000"
"13515","52.244915","3.1.1","host","USB","35","URB_INTERRUPT in","0000b75154420000"
"13517","52.248904","3.1.1","host","USB","35","URB_INTERRUPT in","0000b75130420000"
"13519","52.254926","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca510c420000"
"13521","52.260931","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca51e8410000"
"13523","52.263966","3.1.1","host","USB","35","URB_INTERRUPT in","0000de51e8410000"
"13525","52.264891","3.1.1","host","USB","35","URB_INTERRUPT in","0000de519f410000"
"13527","52.269922","3.1.1","host","USB","35","URB_INTERRUPT in","0000de517b410000"
"13529","52.271886","3.1.1","host","USB","35","URB_INTERRUPT in","0000f1517b410000"
"13531","52.272883","3.1.1","host","USB","35","URB_INTERRUPT in","0000f15157410000"
"13533","52.277891","3.1.1","host","USB","35","URB_INTERRUPT in","0000f1510e410000"
"13535","52.279891","3.1.1","host","USB","35","URB_INTERRUPT in","000005520e410000"
"13537","52.281906","3.1.1","host","USB","35","URB_INTERRUPT in","00000552ea400000"
"13539","52.285935","3.1.1","host","USB","35","URB_INTERRUPT in","00000552c6400000"
"13541","52.287882","3.1.1","host","USB","35","URB_INTERRUPT in","00001852c6400000"
"13543","52.290906","3.1.1","host","USB","35","URB_INTERRUPT in","00001852a1400000"
"13545","52.294911","3.1.1","host","USB","35","URB_INTERRUPT in","00002c52a1400000"
"13547","52.295905","3.1.1","host","USB","35","URB_INTERRUPT in","00002c527d400000"
"13549","52.299933","3.1.1","host","USB","35","URB_INTERRUPT in","00002c5259400000"
"13551","52.302909","3.1.1","host","USB","35","URB_INTERRUPT in","00003f5259400000"
"13553","52.303904","3.1.1","host","USB","35","URB_INTERRUPT in","00003f5210400000"
"13555","52.308928","3.1.1","host","USB","35","URB_INTERRUPT in","00003f52ed3f0000"
"13557","52.312882","3.1.1","host","USB","35","URB_INTERRUPT in","00005252ed3f0000"
"13559","52.313917","3.1.1","host","USB","35","URB_INTERRUPT in","00005252c83f0000"
"13561","52.317902","3.1.1","host","USB","35","URB_INTERRUPT in","00005252a43f0000"
"13563","52.320898","3.1.1","host","USB","35","URB_INTERRUPT in","00005252803f0000"
"13565","52.323932","3.1.1","host","USB","35","URB_INTERRUPT in","00006652803f0000"
"13567","52.326967","3.1.1","host","USB","35","URB_INTERRUPT in","000066525c3f0000"
"13569","52.329920","3.1.1","host","USB","35","URB_INTERRUPT in","00006652373f0000"
"13571","52.330906","3.1.1","host","USB","35","URB_INTERRUPT in","00007952373f0000"
"13573","52.334905","3.1.1","host","USB","35","URB_INTERRUPT in","00007952ef3e0000"
"13575","52.337904","3.1.1","host","USB","35","URB_INTERRUPT in","00007952cb3e0000"
"13577","52.341920","3.1.1","host","USB","35","URB_INTERRUPT in","00007952a63e0000"
"13579","52.342951","3.1.1","host","USB","35","URB_INTERRUPT in","0000a052a63e0000"
"13581","52.345903","3.1.1","host","USB","35","URB_INTERRUPT in","0000a052823e0000"
"13583","52.348945","3.1.1","host","USB","35","URB_INTERRUPT in","0000a0525e3e0000"
"13585","52.349925","3.1.1","host","USB","35","URB_INTERRUPT in","0000b4525e3e0000"
"13587","52.353901","3.1.1","host","USB","35","URB_INTERRUPT in","0000b4523a3e0000"
"13589","52.355889","3.1.1","host","USB","35","URB_INTERRUPT in","0000b452153e0000"
"13591","52.360898","3.1.1","host","USB","35","URB_INTERRUPT in","0000c752f13d0000"
"13593","52.363243","3.1.1","host","USB","35","URB_INTERRUPT in","0000c752cd3d0000"
"13595","52.367914","3.1.1","host","USB","35","URB_INTERRUPT in","0000c752a93d0000"
"13597","52.369892","3.1.1","host","USB","35","URB_INTERRUPT in","0000c752843d0000"
"13599","52.372952","3.1.1","host","USB","35","URB_INTERRUPT in","0000db52843d0000"
"13601","52.374891","3.1.1","host","USB","35","URB_INTERRUPT in","0000db52603d0000"
"13603","52.376899","3.1.1","host","USB","35","URB_INTERRUPT in","0000db523c3d0000"
"13605","52.383906","3.1.1","host","USB","35","URB_INTERRUPT in","0000db52183d0000"
"13607","52.385892","3.1.1","host","USB","35","URB_INTERRUPT in","0000ee52183d0000"
"13609","52.390898","3.1.1","host","USB","35","URB_INTERRUPT in","0000ee52f33c0000"
"13611","52.393889","3.1.1","host","USB","35","URB_INTERRUPT in","0000ee52cf3c0000"
"13613","52.399911","3.1.1","host","USB","35","URB_INTERRUPT in","00000253ab3c0000"
"13615","52.403891","3.1.1","host","USB","35","URB_INTERRUPT in","00000253873c0000"
"13617","52.408903","3.1.1","host","USB","35","URB_INTERRUPT in","00001553873c0000"
"13619","52.413077","3.1.1","host","USB","35","URB_INTERRUPT in","00001553623c0000"
"13621","52.417118","3.1.1","host","USB","35","URB_INTERRUPT in","000015533e3c0000"
"13623","52.421636","3.1.1","host","USB","35","URB_INTERRUPT in","000029533e3c0000"
"13625","52.426137","3.1.1","host","USB","35","URB_INTERRUPT in","000029531a3c0000"
"13627","52.432113","3.1.1","host","USB","35","URB_INTERRUPT in","00002953f63b0000"
"13629","52.432887","3.1.1","host","USB","35","URB_INTERRUPT in","00003c53f63b0000"
"13631","52.440895","3.1.1","host","USB","35","URB_INTERRUPT in","00003c53ad3b0000"
"13633","52.446929","3.1.1","host","USB","35","URB_INTERRUPT in","00005053ad3b0000"
"13635","52.447884","3.1.1","host","USB","35","URB_INTERRUPT in","00005053893b0000"
"13637","52.453879","3.1.1","host","USB","35","URB_INTERRUPT in","00005053653b0000"
"13639","52.457891","3.1.1","host","USB","35","URB_INTERRUPT in","00006353653b0000"
"13641","52.465915","3.1.1","host","USB","35","URB_INTERRUPT in","00006353403b0000"
"13643","52.470891","3.1.1","host","USB","35","URB_INTERRUPT in","000063531c3b0000"
"13645","52.471886","3.1.1","host","USB","35","URB_INTERRUPT in","000076531c3b0000"
"13647","52.484927","3.1.1","host","USB","35","URB_INTERRUPT in","00007653f83a0000"
"13649","52.486880","3.1.1","host","USB","35","URB_INTERRUPT in","00008a53f83a0000"
"13651","52.489911","3.1.1","host","USB","35","URB_INTERRUPT in","00008a53d43a0000"
"13653","52.495908","3.1.1","host","USB","35","URB_INTERRUPT in","00009d53d43a0000"
"13655","52.499885","3.1.1","host","USB","35","URB_INTERRUPT in","00009d53af3a0000"
"13657","52.511952","3.1.1","host","USB","35","URB_INTERRUPT in","0000b153af3a0000"
"13659","52.512885","3.1.1","host","USB","35","URB_INTERRUPT in","0000b153673a0000"
"13661","52.524919","3.1.1","host","USB","35","URB_INTERRUPT in","0000d853673a0000"
"13663","52.525874","3.1.1","host","USB","35","URB_INTERRUPT in","0000d853433a0000"
"13665","52.538918","3.1.1","host","USB","35","URB_INTERRUPT in","0000d8531e3a0000"
"13667","52.550901","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb531e3a0000"
"13669","52.555937","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb53fa390000"
"13671","52.569931","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb53d6390000"
"13673","52.634328","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb53b2390000"
"13675","52.649182","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb538e390000"
"13677","52.661964","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff538e390000"
"13679","52.664956","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff5369390000"
"13681","52.677038","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff5345390000"
"13683","52.695051","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff5321390000"
"13685","52.706941","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff5321390000"
"13687","52.718928","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff53fd380000"
"13689","52.729988","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff53d8380000"
"13691","52.743052","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff53b4380000"
"13693","52.834292","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff5390380000"
"13697","52.890132","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff5390380000"
"13699","52.925103","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff5390380000"
"13701","52.935095","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff53b4380000"
"13703","52.937932","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb53b4380000"
"13705","52.939901","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb53d8380000"
"13707","52.947904","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb53fd380000"
"13709","52.952902","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb5321390000"
"13711","52.957905","3.1.1","host","USB","35","URB_INTERRUPT in","0000eb5345390000"
"13713","52.961909","3.1.1","host","USB","35","URB_INTERRUPT in","0000d85345390000"
"13715","52.962900","3.1.1","host","USB","35","URB_INTERRUPT in","0000d85369390000"
"13717","52.967964","3.1.1","host","USB","35","URB_INTERRUPT in","0000d853b2390000"
"13719","52.970896","3.1.1","host","USB","35","URB_INTERRUPT in","0000d853d6390000"
"13721","52.975934","3.1.1","host","USB","35","URB_INTERRUPT in","0000d853fa390000"
"13723","52.979915","3.1.1","host","USB","35","URB_INTERRUPT in","0000d8531e3a0000"
"13725","52.984961","3.1.1","host","USB","35","URB_INTERRUPT in","0000d853433a0000"
"13727","52.989915","3.1.1","host","USB","35","URB_INTERRUPT in","0000d853673a0000"
"13729","52.993926","3.1.1","host","USB","35","URB_INTERRUPT in","0000d8538b3a0000"
"13731","52.995911","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4538b3a0000"
"13733","52.997905","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453af3a0000"
"13735","53.002915","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453d43a0000"
"13737","53.007919","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453f83a0000"
"13739","53.011928","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4531c3b0000"
"13741","53.015966","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453403b0000"
"13743","53.019935","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453653b0000"
"13745","53.024959","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453893b0000"
"13747","53.028934","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453ad3b0000"
"13749","53.032924","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453d13b0000"
"13751","53.036960","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453f63b0000"
"13753","53.041958","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4531a3c0000"
"13755","53.045976","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4533e3c0000"
"13757","53.050949","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453623c0000"
"13759","53.055959","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453873c0000"
"13761","53.059957","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453ab3c0000"
"13763","53.064926","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453cf3c0000"
"13765","53.068952","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453f33c0000"
"13767","53.075953","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453183d0000"
"13769","53.080929","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4533c3d0000"
"13771","53.088957","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453603d0000"
"13773","53.093930","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453843d0000"
"13775","53.100930","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453a93d0000"
"13777","53.105922","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453cd3d0000"
"13779","53.110934","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453f13d0000"
"13781","53.116916","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453153e0000"
"13783","53.121953","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4533a3e0000"
"13785","53.128927","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4535e3e0000"
"13787","53.132936","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453823e0000"
"13789","53.139040","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453a63e0000"
"13791","53.142942","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453cb3e0000"
"13793","53.149953","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453ef3e0000"
"13795","53.154952","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453133f0000"
"13797","53.165944","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453373f0000"
"13799","53.172911","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4535c3f0000"
"13801","53.182946","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453803f0000"
"13803","53.189955","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453a43f0000"
"13805","53.197960","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453c83f0000"
"13807","53.205956","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453ed3f0000"
"13809","53.211953","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45310400000"
"13811","53.225141","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45335400000"
"13813","53.231962","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45359400000"
"13815","53.246965","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4537d400000"
"13817","53.253945","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453a1400000"
"13819","53.270978","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453c6400000"
"13821","53.278941","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453ea400000"
"13823","53.291972","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4530e410000"
"13825","53.297914","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45332410000"
"13827","53.307922","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45357410000"
"13829","53.316911","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4537b410000"
"13831","53.329931","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4539f410000"
"13833","53.347969","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453c3410000"
"13835","53.355977","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453e8410000"
"13837","53.374033","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4530c420000"
"13839","53.380198","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45330420000"
"13841","53.395479","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45354420000"
"13843","53.396980","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45379420000"
"13845","53.410044","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4539d420000"
"13847","53.416025","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453c1420000"
"13849","53.430964","3.1.1","host","USB","35","URB_INTERRUPT in","0000c453e5420000"
"13851","53.443193","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4530a430000"
"13853","53.462156","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4530a430000"
"13855","53.482039","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4532e430000"
"13857","53.506065","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45352430000"
"13859","53.533077","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45376430000"
"13861","53.547005","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4539b430000"
"13865","53.628398","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4539b430000"
"13867","53.735257","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45376430000"
"13869","53.742190","3.1.1","host","USB","35","URB_INTERRUPT in","0000c45352430000"
"13871","53.748029","3.1.1","host","USB","35","URB_INTERRUPT in","0000c4532e430000"
